GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
49041,"Sevier, UT",674689,658871,653785,668442,700573,762062
49043,"Summit, UT",1718795,1696470,1791832,2051350,2459000,2696913
49045,"Tooele, UT",1268481,1294980,1393918,1648542,1808923,1691192
49047,"Uintah, UT",1175381,1139125,1201475,1336855,1575218,1956498
49049,"Utah, UT",11493408,11750816,12292335,13190439,14090865,15179070
49051,"Wasatch, UT",468779,502748,537275,515277,569074,622825
49053,"Washington, UT",2777997,2945288,3171056,3474622,3869900,4269715
49055,"Wayne, UT",91364,85873,84569,80396,84716,79149
49057,"Weber, UT",7110768,7339139,7571994,7787468,8412838,8982153
50001,"Addison, VT",1210977,1250659,1322836,1393587,1415138,1423391
50003,"Bennington, VT",1570651,1591672,1580308,1633995,1653246,1689760
50005,"Caledonia, VT",993407,985622,1004414,1047604,1047194,1067245
50007,"Chittenden, VT",7865974,8111790,8729476,9335438,9395022,9514252
50009,"Essex, VT",166306,185280,165428,168257,171945,161900
50011,"Franklin, VT",1442468,1505873,1578574,1689923,1715948,1787445
50013,"Grand Isle, VT",145102,145329,154971,170521,170363,167415
50015,"Lamoille, VT",879474,932989,935239,969140,993613,969506
50017,"Orange, VT",736674,785200,782229,797767,806768,833746
50019,"Orleans, VT",771827,793097,840847,877054,913302,908462
50021,"Rutland, VT",2573406,2649621,2664780,2733995,2798274,2766920
50023,"Washington, VT",2998075,3053398,3175732,3373949,3440971,3336740
50025,"Windham, VT",2189046,2328603,2349175,2400754,2329541,2333262
50027,"Windsor, VT",2215713,2286798,2305440,2421250,2459275,2481943
51001,"Accomack, VA",2200309,1995898,1932200,1940319,2007393,2072657
51007,"Amelia, VA",240168,213425,231713,225193,237978,258672
51009,"Amherst, VA",815600,832015,848298,848826,857452,890671
51011,"Appomattox, VA",322010,313605,321585,315555,318958,324110
51013,"Arlington, VA",24550027,24649730,25192521,27518363,28122680,27878126
51017,"Bath, VA",208601,218856,226491,229111,232629,220085
51019,"Bedford, VA*",1613916,1633364,1739438,1756606,1802015,1896603
51021,"Bland, VA",162552,169991,171448,158808,166607,192537
51023,"Botetourt, VA",862254,875134,942017,954409,1034734,1108357
51025,"Brunswick, VA",402451,405602,387995,395321,398152,407799
51027,"Buchanan, VA",1157516,1099294,1150424,1114787,1095393,1248333
51029,"Buckingham, VA",299998,298695,306520,312110,312993,313539
51033,"Caroline, VA",465589,458852,483378,496098,525423,536024
51036,"Charles City, VA",159984,177340,197469,203327,204458,199342
51037,"Charlotte, VA",255400,252368,264507,260223,252730,250438
51041,"Chesterfield, VA",12978768,12873501,13166453,13287140,13886395,14041309
51043,"Clarke, VA",438131,457981,487592,493693,521703,533609
51045,"Craig, VA",72634,77226,76468,75483,81608,79255
51047,"Culpeper, VA",1304115,1322747,1405239,1478693,1590411,1681143
51049,"Cumberland, VA",139871,125643,131648,146213,155356,154016
51051,"Dickenson, VA",349435,349313,357632,340744,361676,368419
51057,"Essex, VA",288928,296696,317975,330196,337170,344806
51061,"Fauquier, VA",1893339,2064577,2317351,2440111,2628139,2602369
51063,"Floyd, VA",249558,269560,279855,260219,271833,292083
51065,"Fluvanna, VA",439055,480163,497532,531532,592185,644238
51067,"Franklin, VA",1194830,1183311,1269865,1252504,1345805,1401041
51071,"Giles, VA",734318,746049,729849,695891,707094,703667
51073,"Gloucester, VA",846889,838407,883687,918367,973733,951759
51075,"Goochland, VA",1338167,1406041,1374626,1506507,1748389,1446151
51077,"Grayson, VA",251826,264267,276708,267126,264654,255314
51079,"Greene, VA",395630,352737,344997,343021,338050,348600
51083,"Halifax, VA",1460956,1460594,1425493,1489067,1451018,1567409
51085,"Hanover, VA",4192984,4249442,4373376,4442164,4634822,4674446
51087,"Henrico, VA",18721137,18129198,18760553,19300769,20720653,21478186
51091,"Highland, VA",70251,72961,66761,66878,66209,58603
51093,"Isle of Wight, VA",2387355,2103746,2099408,2058719,2065890,2082629
51097,"King and Queen, VA",124043,125115,150761,158059,157057,147931
51099,"King George, VA",1224625,1262240,1326678,1426333,1478091,1491066
51101,"King William, VA",439826,440330,452581,481474,489008,497897
51103,"Lancaster, VA",430020,444120,458321,454273,474019,454026
51105,"Lee, VA",491871,521097,537858,525621,515251,525728
51107,"Loudoun, VA",11781636,12331909,12617949,14372870,14874582,16851594
51109,"Louisa, VA",1414279,1477300,1547287,1708163,1651279,1814540
51111,"Lunenburg, VA",254254,267817,275631,281135,273392,274366
51113,"Madison, VA",328550,323931,330412,329229,332744,333492
51115,"Mathews, VA",193182,206825,218812,217238,232003,217343
51117,"Mecklenburg, VA",1062001,991396,1060755,938665,1006155,1019204
51119,"Middlesex, VA",305181,313804,324606,331432,340326,332405
51125,"Nelson, VA",316818,345675,355446,366440,375250,379181
51127,"New Kent, VA",280779,304497,314996,314282,340078,346480
51131,"Northampton, VA",476707,536740,569298,562135,596564,633543
51133,"Northumberland, VA",418298,356973,348833,369710,424384,425023
51135,"Nottoway, VA",477292,471739,464983,472310,478511,486957
51137,"Orange, VA",665426,726008,761154,780623,890011,953787
51139,"Page, VA",639617,614901,592201,620671,659257,608607
51141,"Patrick, VA",451342,410563,443237,407913,436496,420282
51145,"Powhatan, VA",537324,559543,588731,627912,670496,661906
51147,"Prince Edward, VA",614524,620374,641962,651487,674891,686479
51155,"Pulaski, VA",1106901,1112936,1347986,1425234,1623180,1693208
51157,"Rappahannock, VA",151382,174071,187961,213520,202412,215570
51159,"Richmond, VA",286365,237897,244403,254372,266131,265324
51167,"Russell, VA",934395,990687,969080,957435,949620,970264
51169,"Scott, VA",396483,403376,404200,412040,418252,438924
51171,"Shenandoah, VA",1239228,1269053,1360046,1439211,1553161,1552566
51173,"Smyth, VA",1058134,1048461,1074548,1088150,1130079,1101381
51179,"Stafford, VA",2813390,2903890,3167265,3291228,3586213,3829906
51181,"Surry, VA",942104,999878,871392,1020591,939980,1004219
51183,"Sussex, VA",337165,338465,359085,340297,374071,376315
51185,"Tazewell, VA",1407656,1411298,1439786,1512473,1451748,1516438
51187,"Warren, VA",1023358,1029464,1216278,1196141,1270008,1274008
51193,"Westmoreland, VA",330482,331450,346349,367457,393677,380261
51197,"Wythe, VA",817308,839575,898552,893421,944489,1019210
51510,"Alexandria (Independent City), VA",12026402,12591925,12778081,12825250,14279739,15331760
51550,"Chesapeake (Independent City), VA",7598580,7847395,8335351,8968388,9605212,9645550
51650,"Hampton (Independent City), VA",6823709,6872738,7196272,7329794,7387501,7212951
51700,"Newport News (Independent City), VA",9005347,9134293,9523863,9881615,10425955,10233814
51710,"Norfolk (Independent City), VA",20260201,21081439,21986709,22843716,23353540,24150263
51740,"Portsmouth (Independent City), VA",4727187,4843050,5039807,5209722,5310616,5499660
51760,"Richmond (Independent City), VA",22005068,21228449,21444910,20891977,21377320,20933905
51770,"Roanoke (Independent City), VA",7063705,6966823,6781728,6713378,6563869,6674328
51800,"Suffolk (Independent City), VA",2858275,2702216,2729717,2816350,2959072,2977551
51810,"Virginia Beach (Independent City), VA",17113983,17476914,18426541,19410797,20161626,20469612
51901,"Albemarle + Charlottesville, VA*",7628796,7706607,8020317,8422759,8833539,9177782
51903,"Alleghany + Covington, VA*",847030,930851,939821,951191,946935,935113
51907,"Augusta, Staunton + Waynesboro, VA*",4835304,4579951,4528034,4725533,4879192,4728143
51911,"Campbell + Lynchburg, VA*",6205564,6366322,6685481,6876795,6920342,7104105
51913,"Carroll + Galax, VA*",1005919,1036575,1044930,1043673,1054108,1008892
51918,"Dinwiddie, Colonial Heights + Petersburg, VA*",2813113,2825330,2848611,2804823,2853594,2893306
51919,"Fairfax, Fairfax City + Falls Church, VA*",74858286,77407633,81803300,87352500,93302309,95036236
51921,"Frederick + Winchester, VA*",4794378,4848264,4927252,5092227,5433242,5590593
51923,"Greensville + Emporia, VA*",964500,810362,813968,614946,648092,695704
51929,"Henry + Martinsville, VA*",2398767,2346470,2340726,2302258,2391319,2443769
51931,"James City + Williamsburg, VA*",3789993,3796325,3865439,3937406,4305365,4468204
51933,"Montgomery + Radford, VA*",4116304,4148942,4219773,4165764,4326347,4478733
51939,"Pittsylvania + Danville, VA*",4010073,3822212,3694284,3732415,3751021,3712337
51941,"Prince George + Hopewell, VA*",2937631,2844166,2733434,2968171,2960733,3092382
51942,"Prince William, Manassas + Manassas Park, VA*",11825899,12421528,13243764,14323091,15324330,15590335
51944,"Roanoke + Salem, VA*",5318771,5266004,5433561,5485779,5970756,6195641
51945,"Rockbridge, Buena Vista + Lexington, VA*",1166879,1197287,1231852,1225651,1282661,1276227
51947,"Rockingham + Harrisonburg, VA*",7377572,6411999,6335415,6478482,6848541,6933455
51949,"Southampton + Franklin, VA*",776617,789220,807523,746828,819950,863157
51951,"Spotsylvania + Fredericksburg, VA*",4478083,4676425,4900696,5180433,5593525,5759396
51953,"Washington + Bristol, VA*",2698567,2641003,2963860,2912288,2947174,3006874
51955,"Wise + Norton, VA*",2145911,2092076,2248136,2283975,2337604,2353758
51958,"York + Poquoson, VA*",2282682,2400636,2542180,2707158,2785396,2548423
53001,"Adams, WA",472367,596204,588139,572382,654521,692185
53003,"Asotin, WA",481091,498568,507997,514581,550084,574429
53005,"Benton, WA",7524235,8135068,8121176,8377306,8693950,8855225
53007,"Chelan, WA",3064712,3262919,3264598,3285198,3155902,3433248
53009,"Clallam, WA",2032015,2066869,2129176,2193428,2312780,2355256
53011,"Clark, WA",12039863,12053335,12663231,13440195,14651439,15163066
53013,"Columbia, WA",241745,219831,225810,217890,162678,245220
53015,"Cowlitz, WA",3618523,3507652,3618911,3694871,3881922,4008968
53017,"Douglas, WA",1140833,1380002,1359492,1341614,1199671,1385947
53019,"Ferry, WA",157149,159582,155087,162898,180998,172595
53021,"Franklin, WA",1990371,2054949,2151610,2131774,2442678,2645917
53023,"Garfield, WA",84744,87588,81126,83755,102676,105702
53025,"Grant, WA",3451202,3992341,3977304,3787165,3653973,4096739
53027,"Grays Harbor, WA",2221974,2272015,2392844,2525507,2654694,2728267
53029,"Island, WA",2564539,2665139,2737818,2846649,3015340,2938103
53031,"Jefferson, WA",834029,836792,859177,898291,929388,945564
53033,"King, WA",151408617,151120417,153169125,156231792,166239238,173533311
53035,"Kitsap, WA",9212040,9705540,9889176,10354532,10785892,10765481
53037,"Kittitas, WA",1122917,1177117,1159647,1182486,1284994,1379200
53039,"Klickitat, WA",537694,532904,534266,517815,553087,585028
53041,"Lewis, WA",2791104,2765125,2977021,2963188,2953332,3043311
53043,"Lincoln, WA",313668,328879,370193,350201,290725,338634
53045,"Mason, WA",1244731,1299086,1304939,1358341,1416484,1444309
53047,"Okanogan, WA",1011575,1106000,1137189,1256188,1273560,1381558
53049,"Pacific, WA",542311,538180,546146,554418,581564,610019
53051,"Pend Oreille, WA",419439,487456,502099,482579,457624,583824
53053,"Pierce, WA",27609573,28568843,29853104,31706601,34072679,34984484
53055,"San Juan, WA",606413,607859,608623,622616,630483,638157
53057,"Skagit, WA",4960758,5897296,5646752,5318387,6463315,6001366
53059,"Skamania, WA",205140,213288,224573,226883,234413,249983
53061,"Snohomish, WA",26250302,25839618,25794855,25968332,28962956,31805019
53063,"Spokane, WA",17965796,17995625,18279835,18986565,19898812,20568576
53065,"Stevens, WA",944502,937738,975246,976903,1005389,1019196
53067,"Thurston, WA",9340252,9445732,9606629,9784968,10220912,10502357
53069,"Wahkiakum, WA",81975,81888,109900,141793,165463,176577
53071,"Walla Walla, WA",2548368,2359940,2471257,2413838,2497648,2786776
53073,"Whatcom, WA",8092167,8616255,8780833,8853719,10990017,9904637
53075,"Whitman, WA",1591782,1595603,1712312,1701606,1664221,1804579
53077,"Yakima, WA",7071025,7339191,7618067,7941525,8158004,8220140
54001,"Barbour, WV",243996,251754,268531,258818,260068,280545
54003,"Berkeley, WV",2396335,2485072,2638192,2783812,2908198,2986397
54005,"Boone, WV",1767322,1704370,1755984,1693106,1764311,1692944
54007,"Braxton, WV",296021,306221,308787,315353,326058,329926
54009,"Brooke, WV",1001001,1048707,1053271,1030208,989598,876133
54011,"Cabell, WV",4036719,4088305,4111353,4236407,4373665,4502861
54013,"Calhoun, WV",128153,130687,138780,136858,123709,131934
54015,"Clay, WV",337286,340319,330596,322576,326218,322050
54017,"Doddridge, WV",58027,58330,58518,59225,63173,69394
54019,"Fayette, WV",1101279,1150026,1103236,1134079,1177844,1194229
54021,"Gilmer, WV",148657,137156,150186,155330,162042,165702
54023,"Grant, WV",604051,553785,531013,548723,519298,483646
54025,"Greenbrier, WV",1010674,1044399,1069980,1105339,1093649,1122019
54027,"Hampshire, WV",355408,379120,399872,410237,429545,420887
54029,"Hancock, WV",1150132,1285459,1141756,1099578,1160211,908653
54031,"Hardy, WV",439059,423944,463614,459220,488894,473993
54033,"Harrison, WV",2913356,2911490,2969509,3118562,3095147,3193770
54035,"Jackson, WV",716932,739084,699930,702067,796674,794966
54037,"Jefferson, WV",1100779,1195765,1241616,1320951,1367184,1390878
54039,"Kanawha, WV",11108991,11175262,11266596,11221322,11440946,11683619
54041,"Lewis, WV",425017,432953,441682,452867,470746,486614
54043,"Lincoln, WV",275239,266411,260992,271436,326924,348612
54045,"Logan, WV",1272675,1275297,1290603,1290491,1335070,1354132
54047,"McDowell, WV",585120,567359,565648,553886,588254,617367
54049,"Marion, WV",1798102,1797401,1790742,1811626,1951878,1993575
54051,"Marshall, WV",1583449,1443210,1472856,1478942,1448202,1426770
54053,"Mason, WV",769878,768246,757051,748777,755710,823114
54055,"Mercer, WV",1756668,1815523,1826510,1805958,1795383,1808249
54057,"Mineral, WV",565363,619674,635071,652908,661944,673880
54059,"Mingo, WV",1418424,1284286,1168191,1092729,1194369,1236676
54061,"Monongalia, WV",4205996,4317724,4494151,4639310,4818117,5018161
54063,"Monroe, WV",226914,224104,225010,229636,228436,236805
54065,"Morgan, WV",302400,343557,361844,362106,350566,335813
54067,"Nicholas, WV",847284,812139,823480,822707,845356,859858
54069,"Ohio, WV",2353541,2430928,2466902,2474916,2547779,2577959
54071,"Pendleton, WV",231725,212087,216764,233985,244564,239959
54073,"Pleasants, WV",424492,403573,407281,413476,423946,444079
54075,"Pocahontas, WV",313796,298377,309206,307596,308845,296120
54077,"Preston, WV",712745,745899,707652,837132,947236,844237
54079,"Putnam, WV",1784309,1908854,1978422,2104254,2115588,2284783
54081,"Raleigh, WV",2788990,2789732,2796229,2876736,3032613,3029547
54083,"Randolph, WV",855494,870880,891174,905550,934794,965609
54085,"Ritchie, WV",179434,201501,230404,274456,287489,336033
54087,"Roane, WV",254599,246645,246769,249381,256376,272587
54089,"Summers, WV",209430,221969,221797,218516,219960,215593
54091,"Taylor, WV",225907,215080,219137,221664,219377,220299
54093,"Tucker, WV",214653,215582,215164,212884,219135,245952
54095,"Tyler, WV",211398,223457,230572,218652,217319,238696
54097,"Upshur, WV",701193,686588,704295,712226,720771,718576
54099,"Wayne, WV",1039716,1010519,1058579,1069964,1113947,1125114
54101,"Webster, WV",349942,356523,346607,334824,352508,367984
54103,"Wetzel, WV",228332,236729,235115,230490,234533,226346
54105,"Wirt, WV",73508,74405,72532,70602,69559,72024
54107,"Wood, WV",3658677,3796047,3808086,3815709,3758281,3958436
54109,"Wyoming, WV",668623,674658,626175,605074,706307,684779
55001,"Adams, WI",506199,587318,576008,546198,592580,625837
55003,"Ashland, WI",661875,656204,679930,710604,727582,737672
55005,"Barron, WI",1726247,1707914,1768253,1816134,1818682,1839163
55007,"Bayfield, WI",370266,389920,391435,396149,394783,392035
55009,"Brown, WI",13356394,13686264,14143801,14584560,14880203,15193500
55011,"Buffalo, WI",647772,647474,669786,708498,684777,718618
55013,"Burnett, WI",414400,439541,445880,454949,449619,444550
55015,"Calumet, WI",1072208,1064156,1139363,1210112,1232632,1290593
55017,"Chippewa, WI",1655336,1739530,1842544,1936243,2110567,2094107
55019,"Clark, WI",906534,900655,941820,1020790,1014697,1003844
55021,"Columbia, WI",2111290,2131426,2283529,2403587,2418998,2506279
55023,"Crawford, WI",534403,559967,591782,639815,676198,669732
55025,"Dane, WI",27154378,28109006,29134913,30589889,32083577,32449204
55027,"Dodge, WI",3105158,3067804,3171434,3266622,3332006,3339477
55029,"Door, WI",1092846,1107118,1142023,1209077,1261634,1584570
55031,"Douglas, WI",1573836,1603298,1650885,1616380,1621066,1584909
55033,"Dunn, WI",1325698,1491842,1459439,1536197,1586628,1585089
55035,"Eau Claire, WI",3984405,4178842,4349936,4574555,4858865,4986319
55037,"Florence, WI",119040,129369,124039,127694,121343,123029
55039,"Fond du Lac, WI",3912976,3867715,4020322,4241267,4317099,4360208
55041,"Forest, WI",273822,288081,299195,306904,314026,324262
55043,"Grant, WI",1515039,1533329,1585424,1710023,1723071,1771228
55045,"Green, WI",1147937,1168220,1252652,1333124,1353711,1433442
