"CAINC1 County personal income summary: personal income, population, per capita personal income"
"CAINC1 County personal income summary: personal income, population, per capita personal income"
County
GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
13007,"Baker, GA",22227,23332,23312,22851,25191,24966
13009,"Baldwin, GA",22340,23310,23580,23322,23844,24580
13011,"Banks, GA",23550,22944,23415,24992,25411,24184
13013,"Barrow, GA",23661,23116,23487,25074,26057,27033
13015,"Bartow, GA",26845,27322,27991,27373,27874,28739
13017,"Ben Hill, GA",21521,22583,22636,23762,24881,24628
13019,"Berrien, GA",21809,22300,23633,23594,24386,24537
13021,"Bibb, GA",28281,29639,29902,30162,30849,31880
13023,"Bleckley, GA",23536,24866,26010,26029,26979,27516
13025,"Brantley, GA",19620,20076,20012,20440,21432,22203
13027,"Brooks, GA",21587,21593,23119,22964,24245,24208
13029,"Bryan, GA",27412,28737,31057,32693,35188,38138
13031,"Bulloch, GA",20086,20493,21445,22074,23364,23643
13033,"Burke, GA",18460,19404,20712,21119,22485,23689
13035,"Butts, GA",23095,23068,23805,23929,24900,25198
13037,"Calhoun, GA",18464,19515,19447,19342,19816,19349
13039,"Camden, GA",22009,23345,24613,25023,26352,27984
13043,"Candler, GA",21059,21111,21662,22796,23293,23642
13045,"Carroll, GA",23635,24503,25170,25652,26954,28366
13047,"Catoosa, GA",23472,23919,24430,24710,25683,26647
13049,"Charlton, GA",15863,16699,17123,18131,19113,19620
13051,"Chatham, GA",28604,29381,30867,32199,33820,35744
13053,"Chattahoochee, GA",18338,18258,22865,23254,27577,33982
13055,"Chattooga, GA",18957,19806,19945,20915,20954,22156
13057,"Cherokee, GA",31236,30464,30765,34840,36252,37570
13059,"Clarke, GA",22736,23859,25139,24696,25280,25664
13061,"Clay, GA",24035,26737,28684,27258,25846,23015
13063,"Clayton, GA",22272,22385,22742,22921,23524,23419
13065,"Clinch, GA",17092,18184,18170,18679,18862,20300
13067,"Cobb, GA",39057,39037,40287,41528,42900,43661
13069,"Coffee, GA",20978,21554,21930,22759,23354,23216
13071,"Colquitt, GA",20305,20529,21543,22380,24083,24407
13073,"Columbia, GA",30610,31092,32716,33881,35039,36868
13075,"Cook, GA",19357,20141,21160,21858,22896,23530
13077,"Coweta, GA",27670,27892,28768,29644,30857,32138
13079,"Crawford, GA",20347,22043,23114,23630,24686,25486
13081,"Crisp, GA",20280,20908,21549,21921,22699,22858
13083,"Dade, GA",21883,22189,22677,22861,23868,24473
13085,"Dawson, GA",28396,28771,29085,30616,31760,32510
13087,"Decatur, GA",22242,22989,23809,23981,25948,26116
13089,"DeKalb, GA",32373,32559,33383,34095,35164,36292
13091,"Dodge, GA",19646,20481,21023,21349,22281,23093
13093,"Dooly, GA",19670,19103,20068,19195,20032,19075
13095,"Dougherty, GA",22996,24267,25355,25677,26038,26442
13097,"Douglas, GA",26855,27248,27632,28136,28883,29402
13099,"Early, GA",22634,23147,24521,24869,26122,27069
13101,"Echols, GA",18056,18686,18688,18300,19399,19458
13103,"Effingham, GA",23630,24224,25393,27298,29098,30104
13105,"Elbert, GA",21793,22079,22539,23441,24296,24482
13107,"Emanuel, GA",19842,20695,21654,22348,22759,23451
13109,"Evans, GA",22276,22316,22307,23489,24429,24843
13111,"Fannin, GA",22045,22169,22476,23179,24047,24963
13113,"Fayette, GA",37748,38077,39526,41238,42644,44169
13115,"Floyd, GA",25117,25691,26345,27718,27763,28451
13117,"Forsyth, GA",38256,35946,35308,41533,42246,45651
13119,"Franklin, GA",24063,23608,24178,25782,25875,24574
13121,"Fulton, GA",51635,53256,53807,57010,61544,66414
13123,"Gilmer, GA",21397,21514,21749,23183,24190,24181
13125,"Glascock, GA",21094,21045,22208,22978,22336,22186
13127,"Glynn, GA",30165,30787,32346,34970,36620,38553
13129,"Gordon, GA",22853,23147,23797,25472,27215,27941
13131,"Grady, GA",20803,21390,20609,22431,24214,24382
13133,"Greene, GA",25258,25935,27286,27971,29770,31002
13135,"Gwinnett, GA",32536,32047,32494,33300,34059,34577
13137,"Habersham, GA",23520,23743,24149,25004,25401,24995
13139,"Hall, GA",25825,26374,27727,29419,30800,31639
13141,"Hancock, GA",14784,16437,17165,18238,19053,19674
13143,"Haralson, GA",21857,22233,22601,23832,24557,25839
13145,"Harris, GA",30015,30353,30748,32176,32775,33603
13147,"Hart, GA",22436,22190,22619,24210,24623,24634
13149,"Heard, GA",20724,20966,20952,21961,22164,22261
13151,"Henry, GA",28354,27889,28133,28017,28964,30614
13153,"Houston, GA",27065,28561,29872,30143,31629,32938
13155,"Irwin, GA",21037,22499,22842,23001,24186,23330
13157,"Jackson, GA",24872,24811,26069,27486,28784,29389
13159,"Jasper, GA",24018,23170,23274,25749,26498,27618
13161,"Jeff Davis, GA",20951,20841,21630,22116,22612,23370
13163,"Jefferson, GA",19614,20015,20837,21838,22461,23364
13165,"Jenkins, GA",18415,18615,19694,20251,22381,22674
13167,"Johnson, GA",19054,18321,19278,18687,19025,19491
13169,"Jones, GA",23784,23689,23800,25979,26855,27934
13171,"Lamar, GA",22534,23295,23689,24250,24274,25374
13173,"Lanier, GA",19730,20534,20421,20592,20743,20853
13175,"Laurens, GA",23413,23894,24219,25534,26394,27816
13177,"Lee, GA",24588,24757,25302,26402,28216,29172
13179,"Liberty, GA",19215,20640,23843,24251,24607,26882
13181,"Lincoln, GA",20405,21068,22383,23644,24526,24544
13183,"Long, GA",17651,18286,19813,19473,20522,20114
13185,"Lowndes, GA",23265,24538,25590,26401,27511,27853
13187,"Lumpkin, GA",22371,22247,22459,24309,25249,26017
13189,"McDuffie, GA",24067,24575,25863,27488,27964,28247
13191,"McIntosh, GA",18136,18967,19831,20899,21360,21946
13193,"Macon, GA",19363,18880,19293,19957,20608,18895
13195,"Madison, GA",24537,24457,24585,26030,26253,26140
13197,"Marion, GA",20080,19921,20468,21004,21870,20208
13199,"Meriwether, GA",20519,20940,22018,22659,23280,23581
13201,"Miller, GA",23952,25526,26581,27577,28591,28656
13205,"Mitchell, GA",22163,23039,23102,22615,23754,23257
13207,"Monroe, GA",25497,25259,25327,28081,29239,30001
13209,"Montgomery, GA",18720,19500,20150,20559,21287,21923
13211,"Morgan, GA",27726,28085,28726,30601,31792,32848
13213,"Murray, GA",20461,20723,20897,21570,22141,22225
13215,"Muscogee, GA",27957,29416,30847,31252,32421,33342
13217,"Newton, GA",24398,24331,24542,25067,25723,26449
13219,"Oconee, GA",32255,31890,32387,35471,39430,42013
13221,"Oglethorpe, GA",23569,22709,23161,24552,26018,25188
13223,"Paulding, GA",22624,21805,21746,24176,26204,27817
13225,"Peach, GA",23070,23550,24215,25265,26339,27058
13227,"Pickens, GA",28278,28622,28747,31521,32679,33830
13229,"Pierce, GA",21464,21777,22893,22838,23354,24001
13231,"Pike, GA",24064,23565,23880,25454,26805,27782
13233,"Polk, GA",20719,21353,21987,23175,23463,24552
13235,"Pulaski, GA",23895,23754,25234,24087,23830,24131
13237,"Putnam, GA",25504,25599,26046,26816,28960,30693
13239,"Quitman, GA",22002,23857,24986,22282,22034,21490
13241,"Rabun, GA",24214,23569,24685,26994,28660,29211
13243,"Randolph, GA",19475,21413,21797,21648,21956,22917
13245,"Richmond, GA",23978,25436,26533,27618,28030,28722
13247,"Rockdale, GA",28771,28938,29233,29289,29195,29800
13249,"Schley, GA",21658,21883,22609,23314,24632,25263
13251,"Screven, GA",18685,19120,20175,20579,20850,21549
13253,"Seminole, GA",23930,24001,24816,23610,24854,25196
13255,"Spalding, GA",23834,24321,24688,25537,25895,26511
13257,"Stephens, GA",22969,22843,22841,23558,24031,25026
13259,"Stewart, GA",20500,20757,20304,19862,19637,19333
13261,"Sumter, GA",21430,22117,23010,24268,25056,25598
13263,"Talbot, GA",20188,21106,22198,22417,22630,23111
13265,"Taliaferro, GA",17768,17273,18488,18708,18899,17779
13267,"Tattnall, GA",19458,19392,20755,21586,22620,22564
13269,"Taylor, GA",20612,20621,21292,20921,20641,20352
13271,"Telfair, GA",18237,18480,17153,16879,17317,17271
13273,"Terrell, GA",21201,22726,23220,23784,25221,25675
13275,"Thomas, GA",25565,26158,27742,28897,30334,31831
13277,"Tift, GA",23111,23762,24715,25644,26626,27146
13279,"Toombs, GA",20915,21437,22419,23493,23961,25545
13281,"Towns, GA",23658,24715,24435,26147,27846,28643
13283,"Treutlen, GA",16664,17054,18172,18757,20142,21389
13285,"Troup, GA",25203,25788,26200,27026,27585,28318
13287,"Turner, GA",19480,20817,20932,21296,23298,23540
13289,"Twiggs, GA",18530,18970,19338,20640,22258,23273
13291,"Union, GA",22682,23202,23814,25601,27099,27963
13293,"Upson, GA",21184,21907,22673,23382,24044,24948
13295,"Walker, GA",22216,22614,22975,23759,24179,24968
13297,"Walton, GA",24906,24560,25145,28210,29214,30414
13299,"Ware, GA",20877,21697,22254,23388,24373,24788
13301,"Warren, GA",18925,19386,20175,21603,22169,22977
13303,"Washington, GA",19673,20182,20824,22089,24283,24610
13305,"Wayne, GA",20651,21386,22354,23391,24360,25332
13307,"Webster, GA",22001,22865,23030,21588,22306,21010
13309,"Wheeler, GA",14802,15475,16097,16567,15984,15379
13311,"White, GA",23301,22726,22930,24483,24918,25196
13313,"Whitfield, GA",28155,28485,29274,29431,28321,28416
13315,"Wilcox, GA",19430,19578,19986,20176,20967,19758
13317,"Wilkes, GA",21361,21108,21221,22125,23392,23400
13319,"Wilkinson, GA",20972,21701,22514,22069,22328,23412
13321,"Worth, GA",21217,21877,22610,23796,25120,25299
15001,"Hawaii, HI",22832,23791,24560,26441,28300,29654
15003,"Honolulu, HI",32305,33589,34915,36662,38695,40931
15007,"Kauai, HI",25725,26343,27693,29937,31620,33429
15901,"Maui + Kalawao, HI*",26401,27479,28590,30403,32205,34119
16001,"Ada, ID",33761,34393,34900,36820,37535,40355
16003,"Adams, ID",21688,23156,23542,25641,25911,27644
16005,"Bannock, ID",22636,23253,24253,25570,26337,27714
16007,"Bear Lake, ID",18880,18993,20424,21275,22332,23540
16009,"Benewah, ID",22005,22265,22671,24245,24639,25462
16011,"Bingham, ID",20159,21282,21099,22145,22174,25082
16013,"Blaine, ID",48480,47859,49828,55888,60660,68988
16015,"Boise, ID",23517,22812,22219,25704,28222,30208
16017,"Bonner, ID",22306,22600,23288,24958,26874,29247
16019,"Bonneville, ID",26816,27669,28675,30128,32175,34654
16021,"Boundary, ID",18621,19564,20407,21481,21720,22868
16023,"Butte, ID",28611,26178,25346,27666,25830,27176
16025,"Camas, ID",27240,28761,27459,28555,27831,28487
16027,"Canyon, ID",20903,20928,21057,21560,22411,24199
16029,"Caribou, ID",21783,23115,24527,26286,26917,28971
16031,"Cassia, ID",25092,25417,25004,25457,26419,27256
16033,"Clark, ID",27467,25082,25668,24437,22362,19543
16035,"Clearwater, ID",21610,22750,23589,24300,25308,26346
16037,"Custer, ID",25054,23931,25525,25215,27089,29399
16039,"Elmore, ID",23309,25330,26760,27193,27681,28820
16041,"Franklin, ID",19962,19017,19867,21501,21808,22666
16043,"Fremont (includes Yellowstone Park), ID",19044,20953,20049,20764,20958,22812
16045,"Gem, ID",20154,20167,20532,21900,22794,24625
16047,"Gooding, ID",27838,24633,24168,30523,29759,28795
16049,"Idaho, ID",20442,20557,21259,22146,22826,23251
16051,"Jefferson, ID",20282,21324,21054,23130,22835,24679
16053,"Jerome, ID",24333,23074,22872,25066,25220,25718
16055,"Kootenai, ID",25254,25618,26456,27831,29355,30979
16057,"Latah, ID",24014,25084,25655,27037,27372,28654
16059,"Lemhi, ID",20940,20684,21946,23431,24138,25184
16061,"Lewis, ID",25939,24923,26941,27573,27715,27580
16063,"Lincoln, ID",21935,21356,20513,23526,23141,24634
16065,"Madison, ID",14546,15442,14826,15426,15369,16376
16067,"Minidoka, ID",19708,21008,19668,21784,22332,24698
16069,"Nez Perce, ID",27076,27068,27683,28994,29139,30527
16071,"Oneida, ID",18544,18526,20275,22013,22792,24344
16073,"Owyhee, ID",21027,20978,20212,22736,22948,23954
16075,"Payette, ID",21743,22439,23600,25615,26352,27797
16077,"Power, ID",21164,22097,20439,23586,23740,26195
16079,"Shoshone, ID",20071,21083,22664,24569,24959,25137
16081,"Teton, ID",22109,22164,21741,22165,26565,31245
16083,"Twin Falls, ID",24184,24426,24660,26378,27148,28245
16085,"Valley, ID",28571,28943,30183,33024,35324,37123
16087,"Washington, ID",20680,21331,21974,23472,24482,26595
17001,"Adams, IL",26275,27009,28390,29908,29778,31061
17003,"Alexander, IL",17709,18177,19205,20008,20662,21205
17005,"Bond, IL",25246,24943,25294,26464,26230,27124
17007,"Boone, IL",28223,28512,29053,29348,30778,33104
17009,"Brown, IL",18321,17974,19105,21050,19811,20322
17011,"Bureau, IL",27964,28528,28553,30083,29379,30247
17013,"Calhoun, IL",23785,24303,25014,26915,27238,28479
17015,"Carroll, IL",26303,25958,27039,27574,28318,30105
17017,"Cass, IL",24983,24576,25597,27333,26446,27250
17019,"Champaign, IL",28469,28956,29557,30621,30610,31622
17021,"Christian, IL",25918,26175,26842,28303,27302,28281
17023,"Clark, IL",23810,23776,24939,27460,27275,28472
17025,"Clay, IL",22719,22524,23669,26198,26310,27308
17027,"Clinton, IL",28033,28437,29706,30539,30715,32305
17029,"Coles, IL",24614,24794,25355,25967,26455,27242
17031,"Cook, IL",36229,36644,36918,38276,40347,43058
17033,"Crawford, IL",24132,23872,24148,26532,26642,29847
17035,"Cumberland, IL",25368,24814,25480,27141,26588,28096
17037,"DeKalb, IL",27841,28091,28880,29021,29346,30610
17039,"De Witt, IL",27848,28418,28490,30413,29498,30839
17041,"Douglas, IL",28319,28097,29617,31572,30458,32202
17043,"DuPage, IL",46836,46866,48442,50353,50393,53981
17045,"Edgar, IL",25358,23193,25009,27262,26790,28069
17047,"Edwards, IL",22486,23025,23441,26660,25760,27770
17049,"Effingham, IL",26780,27600,28362,29219,29380,31048
17051,"Fayette, IL",19994,19811,21018,23280,22468,23165
17053,"Ford, IL",30361,30280,31283,33020,32310,33458
17055,"Franklin, IL",22134,22666,23438,23957,24481,25464
17057,"Fulton, IL",23393,24274,25301,25848,25825,27003
17059,"Gallatin, IL",20820,21867,22000,23481,23716,25145
17061,"Greene, IL",22003,21806,23698,25450,24592,26396
17063,"Grundy, IL",33583,36893,37801,37334,35557,37019
17065,"Hamilton, IL",21196,21393,21392,24352,25284,26131
17067,"Hancock, IL",24643,24630,25897,28000,26827,28204
17069,"Hardin, IL",19914,20475,21649,21838,21811,22830
17071,"Henderson, IL",23826,23152,25303,26381,25728,26555
17073,"Henry, IL",27122,27545,28828,30148,30188,31565
17075,"Iroquois, IL",25781,26387,27892,29298,28763,31021
17077,"Jackson, IL",24067,25123,25391,25680,25929,26628
17079,"Jasper, IL",22665,22038,22580,26642,25338,26851
17081,"Jefferson, IL",24719,25393,25884,27680,28552,29747
17083,"Jersey, IL",26621,26463,27294,28536,28815,29571
17085,"Jo Daviess, IL",28979,28703,30107,31755,32054,33769
17087,"Johnson, IL",18188,19471,19404,19435,19714,20171
17089,"Kane, IL",32644,32322,32780,33734,35268,37108
17091,"Kankakee, IL",26202,26809,27290,27888,28762,29970
17093,"Kendall, IL",31842,31470,31570,32231,33515,35874
17095,"Knox, IL",25446,25981,26873,27133,27032,28096
17097,"Lake, IL",49384,49439,50458,51830,53846,57420
17099,"LaSalle, IL",26652,26875,27620,29670,30411,32050
17101,"Lawrence, IL",25384,24910,25954,30713,30186,30226
17103,"Lee, IL",24576,25320,26739,27234,27430,28826
17105,"Livingston, IL",27759,27841,29012,30365,29860,30787
17107,"Logan, IL",24199,23890,24168,25438,24832,25741
17109,"McDonough, IL",23077,22872,23367,24568,24294,25734
17111,"McHenry, IL",35961,36474,37150,38261,39805,41994
17113,"McLean, IL",32046,32351,33102,33917,34144,36456
17115,"Macon, IL",30138,30444,30321,31752,32498,34357
17117,"Macoupin, IL",24964,25369,26695,27437,27605,28841
17119,"Madison, IL",28015,28860,29786,30384,31481,32816
17121,"Marion, IL",24654,25267,26124,26777,27525,28689
17123,"Marshall, IL",26900,26972,27785,30358,29506,31139
17125,"Mason, IL",25695,24790,25059,27005,25621,27423
17127,"Massac, IL",22750,22879,23384,24381,24895,25684
17129,"Menard, IL",30448,30248,31161,32526,31247,32110
17131,"Mercer, IL",25821,25816,27550,29483,30077,30936
17133,"Monroe, IL",31447,31485,32470,34702,35671,38751
17135,"Montgomery, IL",23585,23167,23873,25163,24895,25627
17137,"Morgan, IL",25355,25888,27050,27653,26875,27779
17139,"Moultrie, IL",30120,31237,32828,38746,37385,38749
17141,"Ogle, IL",26971,27301,28222,29130,29885,31647
17143,"Peoria, IL",29422,29440,30331,32397,34218,37116
17145,"Perry, IL",20384,20857,21601,22371,22740,23118
17147,"Piatt, IL",31251,31284,31254,33508,33682,34845
17149,"Pike, IL",22066,22056,23650,24399,23815,25183
17151,"Pope, IL",19416,20219,21099,22238,22971,23578
17153,"Pulaski, IL",19124,19949,21192,22494,22969,24505
17155,"Putnam, IL",26272,27591,27672,30997,31325,33965
17157,"Randolph, IL",21425,21870,22540,23706,23758,24926
17159,"Richland, IL",23790,23212,24021,27200,26626,28139
17161,"Rock Island, IL",28109,28636,30103,33097,33570,34886
17163,"St. Clair, IL",27022,28093,29109,30107,31095,32700
17165,"Saline, IL",23152,23618,24601,24954,25792,27075
17167,"Sangamon, IL",32097,32636,32556,32860,33297,34142
17169,"Schuyler, IL",25061,25178,26826,28646,27459,28727
17171,"Scott, IL",20787,20800,21894,25979,24891,25971
17173,"Shelby, IL",23257,22628,23773,26300,25782,27014
17175,"Stark, IL",27734,25817,26645,29040,27558,28960
17177,"Stephenson, IL",27971,28731,29446,29131,29209,30665
17179,"Tazewell, IL",29001,29581,30244,31364,32689,35047
17181,"Union, IL",22727,23538,24310,25298,25744,26711
17183,"Vermilion, IL",23485,24011,25616,26349,26367,27417
17185,"Wabash, IL",23616,24189,25336,28285,27966,30024
17187,"Warren, IL",23000,23270,24296,26364,25358,26272
17189,"Washington, IL",29654,29194,30354,31254,30761,32913
17191,"Wayne, IL",22239,22274,23322,26476,26710,28021
17193,"White, IL",24271,24475,25138,28710,28566,31208
17195,"Whiteside, IL",25371,24964,25873,27660,28330,29978
17197,"Will, IL",31572,31194,30944,31951,35214,37348
17199,"Williamson, IL",25156,26126,26793,27866,29275,30601
17201,"Winnebago, IL",27765,28298,28767,29326,30121,31963
17203,"Woodford, IL",28258,28766,29797,31958,32958,35570
18001,"Adams, IN",24610,24625,25477,27019,26629,27572
18003,"Allen, IN",29628,30109,29810,30907,31687,33769
18005,"Bartholomew, IN",29840,30580,31623,33003,33387,35571
18007,"Benton, IN",27608,27611,26967,29440,28792,30036
18009,"Blackford, IN",23933,23911,24189,25654,26309,27466
18011,"Boone, IN",39605,39216,39792,42322,44529,48773
18013,"Brown, IN",29702,28988,29421,30208,31367,32911
18015,"Carroll, IN",27339,26692,27218,27985,28657,28835
18017,"Cass, IN",25011,25495,25939,26712,26811,28034
18019,"Clark, IN",27935,28315,29355,29493,30343,31966
18021,"Clay, IN",22567,22893,23934,24814,24747,26078
18023,"Clinton, IN",23839,24132,25212,26390,26657,27297
18025,"Crawford, IN",20639,21100,21636,22176,22413,23067
18027,"Daviess, IN",24375,24155,25567,27187,27634,28695
18029,"Dearborn, IN",32646,33909,34731,34513,33648,34523
18031,"Decatur, IN",27338,27544,28418,29049,29427,31088
18033,"DeKalb, IN",26088,26588,26968,28409,29236,30212
18035,"Delaware, IN",25388,25428,25982,26413,26850,27113
18037,"Dubois, IN",31973,32331,33246,35364,35869,37710
18039,"Elkhart, IN",26703,27749,28460,29781,30705,31439
18041,"Fayette, IN",26025,26182,26346,27195,27155,27813
18043,"Floyd, IN",31237,31682,32328,34322,35292,37328
18045,"Fountain, IN",24418,23913,24783,26833,27591,28131
18047,"Franklin, IN",28312,27886,27660,29869,30732,33585
18049,"Fulton, IN",24003,24252,25187,26648,27047,28005
18051,"Gibson, IN",26106,27191,29235,30287,30358,31180
18053,"Grant, IN",24010,24723,25199,25379,25448,26658
18055,"Greene, IN",22646,23073,24030,25094,25956,26880
18057,"Hamilton, IN",46683,45077,44102,46357,47756,51107
18059,"Hancock, IN",33914,33490,33566,35297,36382,37973
18061,"Harrison, IN",27366,27424,27529,30107,30189,32892
18063,"Hendricks, IN",32032,31761,32492,32771,33749,36251
18065,"Henry, IN",25797,26545,27579,27502,27651,28595
18067,"Howard, IN",27669,28272,28945,29885,30307,31424
18069,"Huntington, IN",26599,26503,27360,28737,29128,30534
18071,"Jackson, IN",25266,25183,26057,28020,28816,30394
18073,"Jasper, IN",26380,26087,26739,28645,29539,30912
18075,"Jay, IN",22215,22197,24015,25689,25748,26967
18077,"Jefferson, IN",23938,24372,25653,27418,28267,29359
18079,"Jennings, IN",22521,22506,23132,24551,25199,26521
18081,"Johnson, IN",31418,31529,32049,33036,34156,35655
18083,"Knox, IN",25374,25292,26373,27843,28109,29752
18085,"Kosciusko, IN",27321,28357,29534,31076,31705,32054
18087,"Lagrange, IN",20788,21453,22349,23721,24454,25397
18089,"Lake, IN",27164,27409,28353,29184,30296,31988
